team,season,game_num,date,result,coach
kentucky,2012,4,2012-09-22,L,Joker Phillips
kentucky,2012,5,2012-09-29,L,Joker Phillips
kentucky,2012,6,2012-10-06,L,Joker Phillips
kentucky,2012,7,2012-10-13,L,Joker Phillips
kentucky,2012,8,2012-10-20,L,Joker Phillips
kentucky,2012,9,2012-10-27,L,Joker Phillips
kentucky,2012,10,2012-11-03,L,Joker Phillips
kentucky,2012,11,2012-11-17,W,Joker Phillips
kentucky,2012,12,2012-11-24,L,Joker Phillips
kentucky,2013,1,2013-08-31,L,Mark Stoops
kentucky,2013,2,2013-09-07,W,Mark Stoops
kentucky,2013,3,2013-09-14,L,Mark Stoops
kentucky,2013,4,2013-09-28,L,Mark Stoops
kentucky,2013,5,2013-10-05,L,Mark Stoops
kentucky,2013,6,2013-10-12,L,Mark Stoops
kentucky,2013,7,2013-10-24,L,Mark Stoops
kentucky,2013,8,2013-11-02,W,Mark Stoops
kentucky,2013,9,2013-11-09,L,Mark Stoops
kentucky,2013,10,2013-11-16,L,Mark Stoops
kentucky,2013,11,2013-11-23,L,Mark Stoops
kentucky,2013,12,2013-11-30,L,Mark Stoops
kentucky,2014,1,2014-08-30,W,Mark Stoops
kentucky,2014,2,2014-09-06,W,Mark Stoops
kentucky,2014,3,2014-09-13,L,Mark Stoops
kentucky,2014,4,2014-09-27,W,Mark Stoops
kentucky,2014,5,2014-10-04,W,Mark Stoops
kentucky,2014,6,2014-10-11,W,Mark Stoops
kentucky,2014,7,2014-10-18,L,Mark Stoops
kentucky,2014,8,2014-10-25,L,Mark Stoops
kentucky,2014,9,2014-11-01,L,Mark Stoops
kentucky,2014,10,2014-11-08,L,Mark Stoops
kentucky,2014,11,2014-11-15,L,Mark Stoops
kentucky,2014,12,2014-11-29,L,Mark Stoops
kentucky,2015,1,2015-09-05,W,Mark Stoops
kentucky,2015,2,2015-09-12,W,Mark Stoops
kentucky,2015,3,2015-09-19,L,Mark Stoops
kentucky,2015,4,2015-09-26,W,Mark Stoops
kentucky,2015,5,2015-10-03,W,Mark Stoops
kentucky,2015,6,2015-10-15,L,Mark Stoops
kentucky,2015,7,2015-10-24,L,Mark Stoops
kentucky,2015,8,2015-10-31,L,Mark Stoops
kentucky,2015,9,2015-11-07,L,Mark Stoops
kentucky,2015,10,2015-11-14,L,Mark Stoops
kentucky,2015,11,2015-11-21,W,Mark Stoops
kentucky,2015,12,2015-11-28,L,Mark Stoops
kentucky,2016,1,2016-09-03,L,Mark Stoops
kentucky,2016,2,2016-09-10,L,Mark Stoops
kentucky,2016,3,2016-09-17,W,Mark Stoops
kentucky,2016,4,2016-09-24,W,Mark Stoops
kentucky,2016,5,2016-10-01,L,Mark Stoops
kentucky,2016,6,2016-10-08,W,Mark Stoops
kentucky,2016,7,2016-10-22,W,Mark Stoops
kentucky,2016,8,2016-10-29,W,Mark Stoops
kentucky,2016,9,2016-11-05,L,Mark Stoops
kentucky,2016,10,2016-11-12,L,Mark Stoops
kentucky,2016,11,2016-11-19,W,Mark Stoops
kentucky,2016,12,2016-11-26,W,Mark Stoops
kentucky,2016,13,2016-12-31,L,Mark Stoops
louisville,2000,1,2000-09-02,W,John Smith
louisville,2000,2,2000-09-09,W,John Smith
louisville,2000,3,2000-09-23,L,John Smith
louisville,2000,4,2000-09-30,W,John Smith
louisville,2000,5,2000-10-07,W,John Smith
louisville,2000,6,2000-10-14,W,John Smith
louisville,2000,7,2000-10-19,L,John Smith
louisville,2000,8,2000-10-28,W,John Smith
louisville,2000,9,2000-11-04,W,John Smith
louisville,2000,10,2000-11-11,W,John Smith
louisville,2000,11,2000-11-18,W,John Smith
louisville,2001,1,2001-08-23,W,John Smith
louisville,2001,2,2001-09-01,W,John Smith
louisville,2001,3,2001-09-08,W,John Smith
louisville,2001,4,2001-09-22,L,John Smith
louisville,2001,5,2001-09-29,W,John Smith
louisville,2001,6,2001-10-04,W,John Smith
louisville,2001,7,2001-10-16,W,John Smith
louisville,2001,8,2001-10-27,W,John Smith
louisville,2001,9,2001-11-03,W,John Smith
louisville,2001,10,2001-11-10,W,John Smith
louisville,2001,11,2001-11-15,W,John Smith
louisville,2001,12,2001-11-23,L,John Smith
louisville,2002,1,2002-09-01,L,John Smith
louisville,2002,2,2002-09-07,W,John Smith
louisville,2002,3,2002-09-14,L,John Smith
louisville,2002,4,2002-09-21,W,John Smith
louisville,2002,5,2002-09-26,W,John Smith
louisville,2002,6,2002-10-08,W,John Smith
louisville,2002,7,2002-10-19,L,John Smith
louisville,2002,8,2002-10-26,W,John Smith
louisville,2002,9,2002-11-07,L,John Smith
louisville,2002,10,2002-11-14,W,John Smith
louisville,2002,11,2002-11-23,W,John Smith
louisville,2002,12,2002-11-30,L,John Smith
louisville,2002,13,2002-12-18,L,John Smith
louisville,2003,1,2003-08-31,W,Bobby Petrino
louisville,2003,2,2003-09-13,W,Bobby Petrino
louisville,2003,3,2003-09-20,W,Bobby Petrino
louisville,2003,4,2003-09-27,W,Bobby Petrino
louisville,2003,5,2003-10-04,L,Bobby Petrino
louisville,2003,6,2003-10-11,W,Bobby Petrino
louisville,2003,7,2003-10-17,W,Bobby Petrino
louisville,2003,8,2003-10-25,W,Bobby Petrino
louisville,2003,9,2003-11-05,L,Bobby Petrino
louisville,2003,10,2003-11-15,L,Bobby Petrino
louisville,2003,11,2003-11-22,W,Bobby Petrino
louisville,2003,12,2003-11-28,W,Bobby Petrino
louisville,2003,13,2003-12-18,L,Bobby Petrino
louisville,2004,1,2004-09-05,W,Bobby Petrino
louisville,2004,2,2004-09-11,W,Bobby Petrino
louisville,2004,3,2004-09-25,W,Bobby Petrino
louisville,2004,4,2004-10-02,W,Bobby Petrino
louisville,2004,5,2004-10-14,L,Bobby Petrino
louisville,2004,6,2004-10-22,W,Bobby Petrino
louisville,2004,7,2004-11-04,W,Bobby Petrino
louisville,2004,8,2004-11-10,W,Bobby Petrino
louisville,2004,9,2004-11-20,W,Bobby Petrino
louisville,2004,10,2004-11-27,W,Bobby Petrino
louisville,2004,11,2004-12-04,W,Bobby Petrino
louisville,2004,12,2004-12-31,W,Bobby Petrino
louisville,2005,1,2005-09-04,W,Bobby Petrino
louisville,2005,2,2005-09-17,W,Bobby Petrino
louisville,2005,3,2005-09-24,L,Bobby Petrino
louisville,2005,4,2005-10-01,W,Bobby Petrino
louisville,2005,5,2005-10-08,W,Bobby Petrino
louisville,2005,6,2005-10-15,L,Bobby Petrino
louisville,2005,7,2005-10-22,W,Bobby Petrino
louisville,2005,8,2005-11-03,W,Bobby Petrino
louisville,2005,9,2005-11-11,W,Bobby Petrino
louisville,2005,10,2005-11-26,W,Bobby Petrino
louisville,2005,11,2005-12-03,W,Bobby Petrino
louisville,2005,12,2006-01-02,L,Bobby Petrino
louisville,2006,1,2006-09-03,W,Bobby Petrino
louisville,2006,2,2006-09-09,W,Bobby Petrino
louisville,2006,3,2006-09-16,W,Bobby Petrino
louisville,2006,4,2006-09-23,W,Bobby Petrino
louisville,2006,5,2006-10-06,W,Bobby Petrino
louisville,2006,6,2006-10-14,W,Bobby Petrino
louisville,2006,7,2006-10-21,W,Bobby Petrino
louisville,2006,8,2006-11-02,W,Bobby Petrino
louisville,2006,9,2006-11-09,L,Bobby Petrino
louisville,2006,10,2006-11-18,W,Bobby Petrino
louisville,2006,11,2006-11-25,W,Bobby Petrino
louisville,2006,12,2006-12-02,W,Bobby Petrino
louisville,2006,13,2007-01-02,W,Bobby Petrino
louisville,2007,1,2007-08-30,W,Steve Kragthorpe
louisville,2007,2,2007-09-06,W,Steve Kragthorpe
louisville,2007,3,2007-09-15,L,Steve Kragthorpe
louisville,2007,4,2007-09-22,L,Steve Kragthorpe
louisville,2007,5,2007-09-29,W,Steve Kragthorpe
louisville,2007,6,2007-10-05,L,Steve Kragthorpe
louisville,2007,7,2007-10-13,W,Steve Kragthorpe
louisville,2007,8,2007-10-19,L,Steve Kragthorpe
louisville,2007,9,2007-10-27,W,Steve Kragthorpe
louisville,2007,10,2007-11-08,L,Steve Kragthorpe
louisville,2007,11,2007-11-17,L,Steve Kragthorpe
louisville,2007,12,2007-11-29,W,Steve Kragthorpe
louisville,2008,1,2008-08-31,L,Steve Kragthorpe
louisville,2008,2,2008-09-06,W,Steve Kragthorpe
louisville,2008,3,2008-09-17,W,Steve Kragthorpe
louisville,2008,4,2008-09-26,L,Steve Kragthorpe
louisville,2008,5,2008-10-10,W,Steve Kragthorpe
louisville,2008,6,2008-10-18,W,Steve Kragthorpe
louisville,2008,7,2008-10-25,W,Steve Kragthorpe
louisville,2008,8,2008-11-01,L,Steve Kragthorpe
louisville,2008,9,2008-11-08,L,Steve Kragthorpe
louisville,2008,10,2008-11-14,L,Steve Kragthorpe
louisville,2008,11,2008-11-22,L,Steve Kragthorpe
louisville,2008,12,2008-12-04,L,Steve Kragthorpe
louisville,2009,1,2009-09-05,W,Steve Kragthorpe
louisville,2009,2,2009-09-19,L,Steve Kragthorpe
louisville,2009,3,2009-09-26,L,Steve Kragthorpe
louisville,2009,4,2009-10-02,L,Steve Kragthorpe
louisville,2009,5,2009-10-10,W,Steve Kragthorpe
louisville,2009,6,2009-10-17,L,Steve Kragthorpe
louisville,2009,7,2009-10-24,L,Steve Kragthorpe
louisville,2009,8,2009-10-31,W,Steve Kragthorpe
louisville,2009,9,2009-11-07,L,Steve Kragthorpe
louisville,2009,10,2009-11-14,W,Steve Kragthorpe
louisville,2009,11,2009-11-21,L,Steve Kragthorpe
louisville,2009,12,2009-11-27,L,Steve Kragthorpe
louisville,2010,1,2010-09-04,L,Charlie Strong
louisville,2010,2,2010-09-11,W,Charlie Strong
louisville,2010,3,2010-09-18,L,Charlie Strong
louisville,2010,4,2010-10-02,W,Charlie Strong
louisville,2010,5,2010-10-09,W,Charlie Strong
louisville,2010,6,2010-10-15,L,Charlie Strong
louisville,2010,7,2010-10-23,W,Charlie Strong
louisville,2010,8,2010-10-30,L,Charlie Strong
louisville,2010,9,2010-11-06,W,Charlie Strong
louisville,2010,10,2010-11-13,L,Charlie Strong
louisville,2010,11,2010-11-20,L,Charlie Strong
louisville,2010,12,2010-11-26,W,Charlie Strong
louisville,2010,13,2010-12-21,W,Charlie Strong
louisville,2011,1,2011-09-01,W,Charlie Strong
louisville,2011,2,2011-09-09,L,Charlie Strong
louisville,2011,3,2011-09-17,W,Charlie Strong
louisville,2011,4,2011-10-01,L,Charlie Strong
louisville,2011,5,2011-10-08,L,Charlie Strong
louisville,2011,6,2011-10-15,L,Charlie Strong
louisville,2011,7,2011-10-21,W,Charlie Strong
louisville,2011,8,2011-10-29,W,Charlie Strong
louisville,2011,9,2011-11-05,W,Charlie Strong
louisville,2011,10,2011-11-12,L,Charlie Strong
louisville,2011,11,2011-11-19,W,Charlie Strong
louisville,2011,12,2011-11-25,W,Charlie Strong
louisville,2011,13,2011-12-27,L,Charlie Strong
louisville,2012,1,2012-09-02,W,Charlie Strong
louisville,2012,2,2012-09-08,W,Charlie Strong
louisville,2012,3,2012-09-15,W,Charlie Strong
louisville,2012,4,2012-09-22,W,Charlie Strong
louisville,2012,5,2012-09-29,W,Charlie Strong
louisville,2012,6,2012-10-13,W,Charlie Strong
louisville,2012,7,2012-10-20,W,Charlie Strong
louisville,2012,8,2012-10-26,W,Charlie Strong
louisville,2012,9,2012-11-03,W,Charlie Strong
louisville,2012,10,2012-11-10,L,Charlie Strong
louisville,2012,11,2012-11-24,L,Charlie Strong
louisville,2012,12,2012-11-29,W,Charlie Strong
louisville,2012,13,2013-01-02,W,Charlie Strong
louisville,2013,1,2013-09-01,W,Charlie Strong
louisville,2013,2,2013-09-07,W,Charlie Strong
louisville,2013,3,2013-09-14,W,Charlie Strong
louisville,2013,4,2013-09-21,W,Charlie Strong
louisville,2013,5,2013-10-05,W,Charlie Strong
louisville,2013,6,2013-10-10,W,Charlie Strong
louisville,2013,7,2013-10-18,L,Charlie Strong
louisville,2013,8,2013-10-26,W,Charlie Strong
louisville,2013,9,2013-11-08,W,Charlie Strong
louisville,2013,10,2013-11-16,W,Charlie Strong
louisville,2013,11,2013-11-23,W,Charlie Strong
louisville,2013,12,2013-12-05,W,Charlie Strong
louisville,2013,13,2013-12-28,W,Charlie Strong
louisville,2014,1,2014-09-01,W,Bobby Petrino
louisville,2014,2,2014-09-06,W,Bobby Petrino
louisville,2014,3,2014-09-13,L,Bobby Petrino
louisville,2014,4,2014-09-20,W,Bobby Petrino
louisville,2014,5,2014-09-27,W,Bobby Petrino
louisville,2014,6,2014-10-03,W,Bobby Petrino
louisville,2014,7,2014-10-11,L,Bobby Petrino
louisville,2014,8,2014-10-18,W,Bobby Petrino
louisville,2014,9,2014-10-30,L,Bobby Petrino
louisville,2014,10,2014-11-08,W,Bobby Petrino
louisville,2014,11,2014-11-22,W,Bobby Petrino
louisville,2014,12,2014-11-29,W,Bobby Petrino
louisville,2014,13,2014-12-30,L,Bobby Petrino
louisville,2015,1,2015-09-05,L,Bobby Petrino
louisville,2015,2,2015-09-12,L,Bobby Petrino
louisville,2015,3,2015-09-17,L,Bobby Petrino
louisville,2015,4,2015-09-26,W,Bobby Petrino
louisville,2015,5,2015-10-03,W,Bobby Petrino
louisville,2015,6,2015-10-17,L,Bobby Petrino
louisville,2015,7,2015-10-24,W,Bobby Petrino
louisville,2015,8,2015-10-30,W,Bobby Petrino
louisville,2015,9,2015-11-07,W,Bobby Petrino
louisville,2015,10,2015-11-14,W,Bobby Petrino
louisville,2015,11,2015-11-21,L,Bobby Petrino
louisville,2015,12,2015-11-28,W,Bobby Petrino
louisville,2015,13,2015-12-30,W,Bobby Petrino
louisville,2016,1,2016-09-01,W,Bobby Petrino
louisville,2016,2,2016-09-09,W,Bobby Petrino
louisville,2016,3,2016-09-17,W,Bobby Petrino
louisville,2016,4,2016-09-24,W,Bobby Petrino
louisville,2016,5,2016-10-01,L,Bobby Petrino
louisville,2016,6,2016-10-14,W,Bobby Petrino
louisville,2016,7,2016-10-22,W,Bobby Petrino
louisville,2016,8,2016-10-29,W,Bobby Petrino
louisville,2016,9,2016-11-05,W,Bobby Petrino
louisville,2016,10,2016-11-12,W,Bobby Petrino
louisville,2016,11,2016-11-17,L,Bobby Petrino
louisville,2016,12,2016-11-26,L,Bobby Petrino
louisville,2016,13,2016-12-31,L,Bobby Petrino
louisiana-state,2000,1,2000-09-02,W,Nick Saban
louisiana-state,2000,2,2000-09-09,W,Nick Saban
louisiana-state,2000,3,2000-09-16,L,Nick Saban
louisiana-state,2000,4,2000-09-23,L,Nick Saban
louisiana-state,2000,5,2000-09-30,W,Nick Saban
louisiana-state,2000,6,2000-10-07,L,Nick Saban
louisiana-state,2000,7,2000-10-14,W,Nick Saban
louisiana-state,2000,8,2000-10-21,W,Nick Saban
louisiana-state,2000,9,2000-11-04,W,Nick Saban
louisiana-state,2000,10,2000-11-11,W,Nick Saban
louisiana-state,2000,11,2000-11-24,L,Nick Saban
louisiana-state,2001,1,2001-09-01,W,Nick Saban
louisiana-state,2001,2,2001-09-08,W,Nick Saban
louisiana-state,2001,3,2001-09-29,L,Nick Saban
louisiana-state,2001,4,2001-10-06,L,Nick Saban
louisiana-state,2001,5,2001-10-13,W,Nick Saban
louisiana-state,2001,6,2001-10-20,W,Nick Saban
louisiana-state,2001,7,2001-10-27,L,Nick Saban
louisiana-state,2001,8,2001-11-03,W,Nick Saban
louisiana-state,2001,9,2001-11-10,W,Nick Saban
louisiana-state,2001,10,2001-11-23,W,Nick Saban
louisiana-state,2001,11,2001-12-01,W,Nick Saban
louisiana-state,2001,12,2001-12-08,W,Nick Saban
louisiana-state,2002,1,2002-09-01,L,Nick Saban
louisiana-state,2002,2,2002-09-07,W,Nick Saban
louisiana-state,2002,3,2002-09-14,W,Nick Saban
louisiana-state,2002,4,2002-09-28,W,Nick Saban
louisiana-state,2002,5,2002-10-05,W,Nick Saban
louisiana-state,2002,6,2002-10-12,W,Nick Saban
louisiana-state,2002,7,2002-10-19,W,Nick Saban
louisiana-state,2002,8,2002-10-26,L,Nick Saban
louisiana-state,2002,9,2002-11-09,W,Nick Saban
louisiana-state,2002,10,2002-11-16,L,Nick Saban
louisiana-state,2002,11,2002-11-23,W,Nick Saban
louisiana-state,2002,12,2002-11-29,L,Nick Saban
louisiana-state,2002,13,2003-01-01,L,Nick Saban
louisiana-state,2003,1,2003-08-30,W,Nick Saban
louisiana-state,2003,2,2003-09-06,W,Nick Saban
louisiana-state,2003,3,2003-09-13,W,Nick Saban
louisiana-state,2003,4,2003-09-20,W,Nick Saban
louisiana-state,2003,5,2003-09-27,W,Nick Saban
louisiana-state,2003,6,2003-10-11,L,Nick Saban
louisiana-state,2003,7,2003-10-18,W,Nick Saban
louisiana-state,2003,8,2003-10-25,W,Nick Saban
louisiana-state,2003,9,2003-11-01,W,Nick Saban
louisiana-state,2003,10,2003-11-15,W,Nick Saban
louisiana-state,2003,11,2003-11-22,W,Nick Saban
louisiana-state,2003,12,2003-11-28,W,Nick Saban
louisiana-state,2003,13,2003-12-06,W,Nick Saban
louisiana-state,2003,14,2004-01-04,W,Nick Saban
louisiana-state,2004,1,2004-09-04,W,Nick Saban
louisiana-state,2004,2,2004-09-11,W,Nick Saban
louisiana-state,2004,3,2004-09-18,L,Nick Saban
louisiana-state,2004,4,2004-09-25,W,Nick Saban
louisiana-state,2004,5,2004-10-02,L,Nick Saban
louisiana-state,2004,6,2004-10-09,W,Nick Saban
louisiana-state,2004,7,2004-10-23,W,Nick Saban
louisiana-state,2004,8,2004-10-30,W,Nick Saban
louisiana-state,2004,9,2004-11-13,W,Nick Saban
louisiana-state,2004,10,2004-11-20,W,Nick Saban
louisiana-state,2004,11,2004-11-26,W,Nick Saban
louisiana-state,2004,12,2005-01-01,L,Nick Saban
louisiana-state,2005,1,2005-09-10,W,Les Miles
louisiana-state,2005,2,2005-09-26,L,Les Miles
louisiana-state,2005,3,2005-10-01,W,Les Miles
louisiana-state,2005,4,2005-10-08,W,Les Miles
louisiana-state,2005,5,2005-10-15,W,Les Miles
louisiana-state,2005,6,2005-10-22,W,Les Miles
louisiana-state,2005,7,2005-10-29,W,Les Miles
louisiana-state,2005,8,2005-11-05,W,Les Miles
louisiana-state,2005,9,2005-11-12,W,Les Miles
louisiana-state,2005,10,2005-11-19,W,Les Miles
louisiana-state,2005,11,2005-11-25,W,Les Miles
louisiana-state,2005,12,2005-12-03,L,Les Miles
louisiana-state,2005,13,2005-12-30,W,Les Miles
louisiana-state,2006,1,2006-09-02,W,Les Miles
louisiana-state,2006,2,2006-09-09,W,Les Miles
louisiana-state,2006,3,2006-09-16,L,Les Miles
louisiana-state,2006,4,2006-09-23,W,Les Miles
louisiana-state,2006,5,2006-09-30,W,Les Miles
louisiana-state,2006,6,2006-10-07,L,Les Miles
louisiana-state,2006,7,2006-10-14,W,Les Miles
louisiana-state,2006,8,2006-10-21,W,Les Miles
louisiana-state,2006,9,2006-11-04,W,Les Miles
louisiana-state,2006,10,2006-11-11,W,Les Miles
louisiana-state,2006,11,2006-11-18,W,Les Miles
louisiana-state,2006,12,2006-11-24,W,Les Miles
louisiana-state,2006,13,2007-01-03,W,Les Miles
louisiana-state,2007,1,2007-08-30,W,Les Miles
louisiana-state,2007,2,2007-09-08,W,Les Miles
louisiana-state,2007,3,2007-09-15,W,Les Miles
louisiana-state,2007,4,2007-09-22,W,Les Miles
louisiana-state,2007,5,2007-09-29,W,Les Miles
louisiana-state,2007,6,2007-10-06,W,Les Miles
louisiana-state,2007,7,2007-10-13,L,Les Miles
louisiana-state,2007,8,2007-10-20,W,Les Miles
louisiana-state,2007,9,2007-11-03,W,Les Miles
louisiana-state,2007,10,2007-11-10,W,Les Miles
louisiana-state,2007,11,2007-11-17,W,Les Miles
louisiana-state,2007,12,2007-11-23,L,Les Miles
louisiana-state,2007,13,2007-12-01,W,Les Miles
louisiana-state,2007,14,2008-01-07,W,Les Miles
louisiana-state,2008,1,2008-08-30,W,Les Miles
louisiana-state,2008,2,2008-09-13,W,Les Miles
louisiana-state,2008,3,2008-09-20,W,Les Miles
louisiana-state,2008,4,2008-09-27,W,Les Miles
louisiana-state,2008,5,2008-10-11,L,Les Miles
louisiana-state,2008,6,2008-10-18,W,Les Miles
louisiana-state,2008,7,2008-10-25,L,Les Miles
louisiana-state,2008,8,2008-11-01,W,Les Miles
louisiana-state,2008,9,2008-11-08,L,Les Miles
louisiana-state,2008,10,2008-11-15,W,Les Miles
louisiana-state,2008,11,2008-11-22,L,Les Miles
louisiana-state,2008,12,2008-11-28,L,Les Miles
louisiana-state,2008,13,2008-12-31,W,Les Miles
louisiana-state,2009,1,2009-09-05,W,Les Miles
louisiana-state,2009,2,2009-09-12,W,Les Miles
louisiana-state,2009,3,2009-09-19,W,Les Miles
louisiana-state,2009,4,2009-09-26,W,Les Miles
louisiana-state,2009,5,2009-10-03,W,Les Miles
louisiana-state,2009,6,2009-10-10,L,Les Miles
louisiana-state,2009,7,2009-10-24,W,Les Miles
louisiana-state,2009,8,2009-10-31,W,Les Miles
louisiana-state,2009,9,2009-11-07,L,Les Miles
louisiana-state,2009,10,2009-11-14,W,Les Miles
louisiana-state,2009,11,2009-11-21,L,Les Miles
louisiana-state,2009,12,2009-11-28,W,Les Miles
louisiana-state,2009,13,2010-01-01,L,Les Miles
louisiana-state,2010,1,2010-09-04,W,Les Miles
louisiana-state,2010,2,2010-09-11,W,Les Miles
louisiana-state,2010,3,2010-09-18,W,Les Miles
louisiana-state,2010,4,2010-09-25,W,Les Miles
louisiana-state,2010,5,2010-10-02,W,Les Miles
louisiana-state,2010,6,2010-10-09,W,Les Miles
louisiana-state,2010,7,2010-10-16,W,Les Miles
louisiana-state,2010,8,2010-10-23,L,Les Miles
louisiana-state,2010,9,2010-11-06,W,Les Miles
louisiana-state,2010,10,2010-11-13,W,Les Miles
louisiana-state,2010,11,2010-11-20,W,Les Miles
louisiana-state,2010,12,2010-11-27,L,Les Miles
louisiana-state,2010,13,2011-01-07,W,Les Miles
louisiana-state,2011,1,2011-09-03,W,Les Miles
louisiana-state,2011,2,2011-09-10,W,Les Miles
louisiana-state,2011,3,2011-09-15,W,Les Miles
louisiana-state,2011,4,2011-09-24,W,Les Miles
louisiana-state,2011,5,2011-10-01,W,Les Miles
louisiana-state,2011,6,2011-10-08,W,Les Miles
louisiana-state,2011,7,2011-10-15,W,Les Miles
louisiana-state,2011,8,2011-10-22,W,Les Miles
louisiana-state,2011,9,2011-11-05,W,Les Miles
louisiana-state,2011,10,2011-11-12,W,Les Miles
louisiana-state,2011,11,2011-11-19,W,Les Miles
louisiana-state,2011,12,2011-11-25,W,Les Miles
louisiana-state,2011,13,2011-12-03,W,Les Miles
louisiana-state,2011,14,2012-01-09,L,Les Miles
louisiana-state,2012,1,2012-09-01,W,Les Miles
louisiana-state,2012,2,2012-09-08,W,Les Miles
louisiana-state,2012,3,2012-09-15,W,Les Miles
louisiana-state,2012,4,2012-09-22,W,Les Miles
louisiana-state,2012,5,2012-09-29,W,Les Miles
louisiana-state,2012,6,2012-10-06,L,Les Miles
louisiana-state,2012,7,2012-10-13,W,Les Miles
louisiana-state,2012,8,2012-10-20,W,Les Miles
louisiana-state,2012,9,2012-11-03,L,Les Miles
louisiana-state,2012,10,2012-11-10,W,Les Miles
louisiana-state,2012,11,2012-11-17,W,Les Miles
louisiana-state,2012,12,2012-11-23,W,Les Miles
louisiana-state,2012,13,2012-12-31,L,Les Miles
louisiana-state,2013,1,2013-08-31,W,Les Miles
louisiana-state,2013,2,2013-09-07,W,Les Miles
louisiana-state,2013,3,2013-09-14,W,Les Miles
louisiana-state,2013,4,2013-09-21,W,Les Miles
louisiana-state,2013,5,2013-09-28,L,Les Miles
louisiana-state,2013,6,2013-10-05,W,Les Miles
louisiana-state,2013,7,2013-10-12,W,Les Miles
louisiana-state,2013,8,2013-10-19,L,Les Miles
louisiana-state,2013,9,2013-10-26,W,Les Miles
louisiana-state,2013,10,2013-11-09,L,Les Miles
louisiana-state,2013,11,2013-11-23,W,Les Miles
louisiana-state,2013,12,2013-11-29,W,Les Miles
louisiana-state,2013,13,2014-01-01,W,Les Miles
louisiana-state,2014,1,2014-08-30,W,Les Miles
louisiana-state,2014,2,2014-09-06,W,Les Miles
louisiana-state,2014,3,2014-09-13,W,Les Miles
louisiana-state,2014,4,2014-09-20,L,Les Miles
louisiana-state,2014,5,2014-09-27,W,Les Miles
louisiana-state,2014,6,2014-10-04,L,Les Miles
louisiana-state,2014,7,2014-10-11,W,Les Miles
louisiana-state,2014,8,2014-10-18,W,Les Miles
louisiana-state,2014,9,2014-10-25,W,Les Miles
louisiana-state,2014,10,2014-11-08,L,Les Miles
louisiana-state,2014,11,2014-11-15,L,Les Miles
louisiana-state,2014,12,2014-11-27,W,Les Miles
louisiana-state,2014,13,2014-12-30,L,Les Miles
louisiana-state,2015,1,2015-09-12,W,Les Miles
louisiana-state,2015,2,2015-09-19,W,Les Miles
louisiana-state,2015,3,2015-09-26,W,Les Miles
louisiana-state,2015,4,2015-10-03,W,Les Miles
louisiana-state,2015,5,2015-10-10,W,Les Miles
louisiana-state,2015,6,2015-10-17,W,Les Miles
louisiana-state,2015,7,2015-10-24,W,Les Miles
louisiana-state,2015,8,2015-11-07,L,Les Miles
louisiana-state,2015,9,2015-11-14,L,Les Miles
louisiana-state,2015,10,2015-11-21,L,Les Miles
louisiana-state,2015,11,2015-11-28,W,Les Miles
louisiana-state,2015,12,2015-12-29,W,Les Miles
louisiana-state,2016,1,2016-09-03,L,Les Miles
louisiana-state,2016,2,2016-09-10,W,Les Miles
louisiana-state,2016,3,2016-09-17,W,Les Miles
louisiana-state,2016,4,2016-09-24,L,Les Miles
louisiana-state,2016,5,2016-10-01,W,Ed Orgeron
